fiche_id,url,nom_complet,naissance_date,naissance_commune,naissance_dept,deces_date,deces_commune,deces_dept,chambre,regime,legislature,mandat_debut,mandat_fin,departement,circonscription,groupe,groupe_abrev,est_gaulliste,suppleant_de,a_eu_suppleant
1894,https://www2.assemblee-nationale.fr/sycomore/fiche/1894,"André, Gabriel, Marie Colin",19 janvier 1910,Brest,Finistère,29 août 1978,Carantec,Finistère,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,2 janvier 1956,8 décembre 1958,Finistère,,Mouvement républicain populaire,,FALSE,,
1900,https://www2.assemblee-nationale.fr/sycomore/fiche/1900,Michel Colinet,15 avril 1922,Boulzicourt,Ardennes,31 juillet 1983,Reims,Marne,Assemblée nationale,Cinquième République - Assemblée nationale,Ire législature,30 novembre 1958,9 octobre 1962,Ardennes,,Indépendants et paysans d'action sociale,,FALSE,,
1904,https://www2.assemblee-nationale.fr/sycomore/fiche/1904,Henri Collette,30 mai 1922,Ardres,Pas,12 décembre 1998,Saint-martin-boulogne,Pas,Assemblée nationale,Cinquième République - Assemblée nationale,Ire législature,30 novembre 1958,9 octobre 1962,Pas-de-Calais,,Union pour la nouvelle République,UNR,TRUE,,
1904,https://www2.assemblee-nationale.fr/sycomore/fiche/1904,Henri Collette,30 mai 1922,Ardres,Pas,12 décembre 1998,Saint-martin-boulogne,Pas,Assemblée nationale,Cinquième République - Assemblée nationale,IIe législature,25 novembre 1962,2 avril 1967,Pas-de-Calais,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,,
1904,https://www2.assemblee-nationale.fr/sycomore/fiche/1904,Henri Collette,30 mai 1922,Ardres,Pas,12 décembre 1998,Saint-martin-boulogne,Pas,Assemblée nationale,Cinquième République - Assemblée nationale,IVe législature,23 juin 1968,1 avril 1973,Pas-de-Calais,,Union des démocrates pour la République,UDR,TRUE,,
1907,https://www2.assemblee-nationale.fr/sycomore/fiche/1907,André Collière,8 décembre 1915,Millau,Aveyron,13 février 2013,Millau,Aveyron,Assemblée nationale,Cinquième République - Assemblée nationale,IVe législature,30 juin 1968,1 avril 1973,Hérault,,Union des démocrates pour la République,UDR,TRUE,,
1909,https://www2.assemblee-nationale.fr/sycomore/fiche/1909,Henri Collomb,18 novembre 1907,Pélussin,Loire,10 mai 1997,Lyon,Rhône,Assemblée nationale,Cinquième République - Assemblée nationale,Ire législature,30 novembre 1958,9 octobre 1962,Rhône,,Indépendants et paysans d'action sociale,,FALSE,,
1917,https://www2.assemblee-nationale.fr/sycomore/fiche/1917,Antoine Colonna,13 octobre 1901,Tunis,Tunisie,29 avril 1976,Paris,Paris,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Citoyens français de Tunisie,,Résistance démocratique et socialiste,,FALSE,,
1917,https://www2.assemblee-nationale.fr/sycomore/fiche/1917,Antoine Colonna,13 octobre 1901,Tunis,Tunisie,29 avril 1976,Paris,Paris,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Citoyens français de Tunisie,,Démocratique et socialiste de la Résistance,,FALSE,,
1920,https://www2.assemblee-nationale.fr/sycomore/fiche/1920,Charles Colonna d'Anfriani,13 septembre 1909,Calvi,Corse,26 mars 1980,Cannes,Alpes,Assemblée nationale,Cinquième République - Assemblée nationale,Ire législature,30 novembre 1958,9 octobre 1962,Bouches-du-Rhône,,Indépendants et paysans d'action sociale,,FALSE,,
1921,https://www2.assemblee-nationale.fr/sycomore/fiche/1921,Paulin Colonna d'Istria,27 juillet 1905,Petreto-bicchisano,,4 juin 1982,Toulon,Var,Assemblée nationale,Quatrième République - Assemblée nationale,IIe législature,17 juin 1951,27 novembre 1951,Anciens départements d'Algérie,,Rassemblement du peuple français,RPF,TRUE,,
1925,https://www2.assemblee-nationale.fr/sycomore/fiche/1925,Roger Combrisson,22 février 1922,Le châtelet-en-brie,Seine,7 février 2008,Corbeil-essonne,Essonne,Assemblée nationale,Cinquième République - Assemblée nationale,IIIe législature,3 avril 1967,30 mai 1968,Essonne,,Communiste,,FALSE,,
1925,https://www2.assemblee-nationale.fr/sycomore/fiche/1925,Roger Combrisson,22 février 1922,Le châtelet-en-brie,Seine,7 février 2008,Corbeil-essonne,Essonne,Assemblée nationale,Cinquième République - Assemblée nationale,Ve législature,2 avril 1973,2 avril 1978,Essonne,,Communiste,,FALSE,,
1925,https://www2.assemblee-nationale.fr/sycomore/fiche/1925,Roger Combrisson,22 février 1922,Le châtelet-en-brie,Seine,7 février 2008,Corbeil-essonne,Essonne,Assemblée nationale,Cinquième République - Assemblée nationale,VIe législature,3 avril 1978,22 mai 1981,Essonne,,Communiste,,FALSE,,
1925,https://www2.assemblee-nationale.fr/sycomore/fiche/1925,Roger Combrisson,22 février 1922,Le châtelet-en-brie,Seine,7 février 2008,Corbeil-essonne,Essonne,Assemblée nationale,Cinquième République - Assemblée nationale,VIIIe législature,2 avril 1986,14 mai 1988,Essonne,,Communiste,,FALSE,,
1927,https://www2.assemblee-nationale.fr/sycomore/fiche/1927,Joseph Comiti,4 juin 1920,Sotta,Corse,10 novembre 2000,Bastia,Haute,Assemblée nationale,Cinquième République - Assemblée nationale,IVe législature,30 juin 1968,12 août 1968,Bouches-du-Rhône,,Union des démocrates pour la République,UDR,TRUE,,
1927,https://www2.assemblee-nationale.fr/sycomore/fiche/1927,Joseph Comiti,4 juin 1920,Sotta,Corse,10 novembre 2000,Bastia,Haute,Assemblée nationale,Cinquième République - Assemblée nationale,Ve législature,2 avril 1973,5 mai 1973,Bouches-du-Rhône,,Union des démocrates pour la République,UDR,TRUE,,
1927,https://www2.assemblee-nationale.fr/sycomore/fiche/1927,Joseph Comiti,4 juin 1920,Sotta,Corse,10 novembre 2000,Bastia,Haute,Assemblée nationale,Cinquième République - Assemblée nationale,VIe législature,19 mars 1978,22 mai 1981,Bouches-du-Rhône,,Rassemblement pour la République,,FALSE,,
1928,https://www2.assemblee-nationale.fr/sycomore/fiche/1928,Jean-Marie Commenay,18 juin 1924,Saint-sever-sur-adour,Landes,30 septembre 1998,Pessac,Gironde,Assemblée nationale,Cinquième République - Assemblée nationale,Ire législature,30 novembre 1958,9 octobre 1962,Landes,,Républicains populaires et centre démocratique,,FALSE,,
1928,https://www2.assemblee-nationale.fr/sycomore/fiche/1928,Jean-Marie Commenay,18 juin 1924,Saint-sever-sur-adour,Landes,30 septembre 1998,Pessac,Gironde,Assemblée nationale,Cinquième République - Assemblée nationale,IIe législature,25 novembre 1962,2 avril 1967,Landes,,Centre démocratique,,FALSE,,
1928,https://www2.assemblee-nationale.fr/sycomore/fiche/1928,Jean-Marie Commenay,18 juin 1924,Saint-sever-sur-adour,Landes,30 septembre 1998,Pessac,Gironde,Assemblée nationale,Cinquième République - Assemblée nationale,IIIe législature,12 mars 1967,30 mai 1968,Landes,,Progrès et démocratie moderne,,FALSE,,
1928,https://www2.assemblee-nationale.fr/sycomore/fiche/1928,Jean-Marie Commenay,18 juin 1924,Saint-sever-sur-adour,Landes,30 septembre 1998,Pessac,Gironde,Assemblée nationale,Cinquième République - Assemblée nationale,IVe législature,30 juin 1968,1 avril 1973,Landes,,Progrès et démocratie moderne,,FALSE,,
1928,https://www2.assemblee-nationale.fr/sycomore/fiche/1928,Jean-Marie Commenay,18 juin 1924,Saint-sever-sur-adour,Landes,30 septembre 1998,Pessac,Gironde,Assemblée nationale,Cinquième République - Assemblée nationale,Ve législature,2 avril 1973,2 avril 1978,Landes,,Union centriste,,FALSE,,
1931,https://www2.assemblee-nationale.fr/sycomore/fiche/1931,Pierre Commin,3 janvier 1907,Saint-martial,Haute,25 juin 1958,Paris,Seine,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Seine-et-Oise,,Socialiste,,FALSE,,
1935,https://www2.assemblee-nationale.fr/sycomore/fiche/1935,Pierre Comte-Offenbach,23 septembre 1910,Paris,Seine,30 novembre 1990,Paris,Paris,Assemblée nationale,Cinquième République - Assemblée nationale,Ire législature,30 novembre 1958,9 octobre 1962,Loir-et-Cher,,Union pour la nouvelle République,UNR,TRUE,,
1935,https://www2.assemblee-nationale.fr/sycomore/fiche/1935,Pierre Comte-Offenbach,23 septembre 1910,Paris,Seine,30 novembre 1990,Paris,Paris,Assemblée nationale,Cinquième République - Assemblée nationale,IIe législature,25 novembre 1962,2 avril 1967,Paris,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,,
1936,https://www2.assemblee-nationale.fr/sycomore/fiche/1936,"Georges, Mahaman Condat",16 juin 1924,Maradi,Niger,25 octobre 2012,Niamey,Niger,Assemblée nationale,Quatrième République - Assemblée nationale,Ire législature,1 janvier 1949,4 juillet 1951,Niger,,Union démocratique et socialiste de la Résistance,,FALSE,,
1936,https://www2.assemblee-nationale.fr/sycomore/fiche/1936,"Georges, Mahaman Condat",16 juin 1924,Maradi,Niger,25 octobre 2012,Niamey,Niger,Assemblée nationale,Quatrième République - Assemblée nationale,IIe législature,17 juin 1951,1 décembre 1955,Niger,,Union démocratique et socialiste de la Résistance,,FALSE,,
1936,https://www2.assemblee-nationale.fr/sycomore/fiche/1936,"Georges, Mahaman Condat",16 juin 1924,Maradi,Niger,25 octobre 2012,Niamey,Niger,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,2 janvier 1956,8 décembre 1958,Niger,,Union démocratique et socialiste de la Résistance et du RDA,,FALSE,,
1936,https://www2.assemblee-nationale.fr/sycomore/fiche/1936,"Georges, Mahaman Condat",16 juin 1924,Maradi,Niger,25 octobre 2012,Niamey,Niger,Assemblée nationale,Cinquième République - Assemblée nationale,Ire législature,9 décembre 1958,15 juillet 1959,Niger,,,,FALSE,,
1940,https://www2.assemblee-nationale.fr/sycomore/fiche/1940,"Joseph, Issoufou Conombo",9 février 1917,Combissiri,Haute,20 décembre 2008,Nazougma,Burkina,Assemblée nationale,Quatrième République - Assemblée nationale,IIe législature,17 juin 1951,1 décembre 1955,Haute-Volta,,Indépendants d'outre-mer,,FALSE,,
1940,https://www2.assemblee-nationale.fr/sycomore/fiche/1940,"Joseph, Issoufou Conombo",9 février 1917,Combissiri,Haute,20 décembre 2008,Nazougma,Burkina,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,2 janvier 1956,8 décembre 1958,Haute-Volta,,Indépendants d'outre-mer,,FALSE,,
1940,https://www2.assemblee-nationale.fr/sycomore/fiche/1940,"Joseph, Issoufou Conombo",9 février 1917,Combissiri,Haute,20 décembre 2008,Nazougma,Burkina,Assemblée nationale,Cinquième République - Assemblée nationale,Ire législature,9 décembre 1958,15 juillet 1959,Haute-Volta,,,,FALSE,,
1946,https://www2.assemblee-nationale.fr/sycomore/fiche/1946,"Clovis, Henri, Auguste, Albert Constant",7 octobre 1888,Saint-juire-champgillon,Vendée,3 octobre 1964,Nantes,Loire,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Loire-Inférieure,,Socialiste,,FALSE,,
1949,https://www2.assemblee-nationale.fr/sycomore/fiche/1949,"Arthur, Léon Conte",31 mars 1920,Salses,Pyrénées,26 décembre 2013,Paris,Paris,Assemblée nationale,Quatrième République - Assemblée nationale,IIe législature,17 juin 1951,1 décembre 1955,Pyrénées-Orientales,,Socialiste,,FALSE,,
1949,https://www2.assemblee-nationale.fr/sycomore/fiche/1949,"Arthur, Léon Conte",31 mars 1920,Salses,Pyrénées,26 décembre 2013,Paris,Paris,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,2 janvier 1956,8 décembre 1958,Pyrénées-Orientales,,Socialiste,,FALSE,,
1949,https://www2.assemblee-nationale.fr/sycomore/fiche/1949,"Arthur, Léon Conte",31 mars 1920,Salses,Pyrénées,26 décembre 2013,Paris,Paris,Assemblée nationale,Cinquième République - Assemblée nationale,Ire législature,30 novembre 1958,9 octobre 1962,Pyrénées-Orientales,,Socialiste,,FALSE,,
1949,https://www2.assemblee-nationale.fr/sycomore/fiche/1949,"Arthur, Léon Conte",31 mars 1920,Salses,Pyrénées,26 décembre 2013,Paris,Paris,Assemblée nationale,Cinquième République - Assemblée nationale,IVe législature,30 juin 1968,1 avril 1973,Pyrénées-Orientales,,Union des démocrates pour la République,UDR,TRUE,,
1951,https://www2.assemblee-nationale.fr/sycomore/fiche/1951,Pascal Copeau,23 octobre 1908,Paris,Seine,9 novembre 1982,Pouilly-en-auxois,Haute,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Haute-Saône,,Républicains et Résistants,,FALSE,,
1951,https://www2.assemblee-nationale.fr/sycomore/fiche/1951,Pascal Copeau,23 octobre 1908,Paris,Seine,9 novembre 1982,Pouilly-en-auxois,Haute,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Haute-Saône,,Union républicaine et résistante,,FALSE,,
1954,https://www2.assemblee-nationale.fr/sycomore/fiche/1954,"Gaston, Hippolyte Coquel",4 janvier 1901,Roubaix,Nord,2 avril 1983,Arras,Pas,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,2 janvier 1956,8 décembre 1958,Pas-de-Calais,,Communiste,,FALSE,,
1961,https://www2.assemblee-nationale.fr/sycomore/fiche/1961,Jean Cordillot,17 mars 1927,Cervon,Nièvre,14 avril 2016,Paris,Paris,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,2 janvier 1956,8 décembre 1958,Yonne,,Communiste,,FALSE,,
1962,https://www2.assemblee-nationale.fr/sycomore/fiche/1962,Denis Cordonnier,30 septembre 1893,Saint-amand-les-eaux,Nord,5 octobre 1952,Paris,Seine,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Nord,,Socialiste,,FALSE,,
1962,https://www2.assemblee-nationale.fr/sycomore/fiche/1962,Denis Cordonnier,30 septembre 1893,Saint-amand-les-eaux,Nord,5 octobre 1952,Paris,Seine,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Nord,,Socialiste,,FALSE,,
1962,https://www2.assemblee-nationale.fr/sycomore/fiche/1962,Denis Cordonnier,30 septembre 1893,Saint-amand-les-eaux,Nord,5 octobre 1952,Paris,Seine,Assemblée nationale,Quatrième République - Assemblée nationale,Ire législature,10 novembre 1946,4 juillet 1951,Nord,,Socialiste,,FALSE,,
1962,https://www2.assemblee-nationale.fr/sycomore/fiche/1962,Denis Cordonnier,30 septembre 1893,Saint-amand-les-eaux,Nord,5 octobre 1952,Paris,Seine,Assemblée nationale,Quatrième République - Assemblée nationale,IIe législature,17 juin 1951,5 octobre 1952,Nord,,Socialiste,,FALSE,,
1964,https://www2.assemblee-nationale.fr/sycomore/fiche/1964,"Maurice, François, Marcel, Joseph Cormier",13 octobre 1918,Angers,Maine,25 septembre 1990,Angers,Maine,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,2 janvier 1956,8 décembre 1958,Mayenne,,Socialiste,,FALSE,,
1965,https://www2.assemblee-nationale.fr/sycomore/fiche/1965,Paul Cormier,20 mars 1921,Houssay,Loir,13 avril 1972,Moisy,Loir,Assemblée nationale,Cinquième République - Assemblée nationale,IVe législature,11 juillet 1968,14 avril 1972,Loir-et-Cher,,Progrès et démocratie moderne,,FALSE,,
1970,https://www2.assemblee-nationale.fr/sycomore/fiche/1970,Pierre Cornet,13 septembre 1911,Montélimar,Drôme,12 septembre 1996,Villeneuve-de-berg,Ardèche,Assemblée nationale,Cinquième République - Assemblée nationale,IIIe législature,12 mars 1967,30 mai 1968,Ardèche,,Union démocratique pour la V° République,UD-Ve,TRUE,,
1970,https://www2.assemblee-nationale.fr/sycomore/fiche/1970,Pierre Cornet,13 septembre 1911,Montélimar,Drôme,12 septembre 1996,Villeneuve-de-berg,Ardèche,Assemblée nationale,Cinquième République - Assemblée nationale,IVe législature,23 juin 1968,1 avril 1973,Ardèche,,Union des démocrates pour la République,UDR,TRUE,,
1970,https://www2.assemblee-nationale.fr/sycomore/fiche/1970,Pierre Cornet,13 septembre 1911,Montélimar,Drôme,12 septembre 1996,Villeneuve-de-berg,Ardèche,Assemblée nationale,Cinquième République - Assemblée nationale,Ve législature,2 avril 1973,2 avril 1978,Ardèche,,Union centriste,,FALSE,,
1970,https://www2.assemblee-nationale.fr/sycomore/fiche/1970,Pierre Cornet,13 septembre 1911,Montélimar,Drôme,12 septembre 1996,Villeneuve-de-berg,Ardèche,Assemblée nationale,Cinquième République - Assemblée nationale,VIe législature,19 mars 1978,22 mai 1981,Ardèche,,Union pour la démocratie française,,FALSE,,
1971,https://www2.assemblee-nationale.fr/sycomore/fiche/1971,"Arthur, Emile Cornette",15 août 1903,Quarouble,Nord,25 février 1984,Hellemmes,Nord,Assemblée nationale,Cinquième République - Assemblée nationale,IIe législature,25 novembre 1962,2 avril 1967,Nord,,Socialiste,,FALSE,,
1971,https://www2.assemblee-nationale.fr/sycomore/fiche/1971,"Arthur, Emile Cornette",15 août 1903,Quarouble,Nord,25 février 1984,Hellemmes,Nord,Assemblée nationale,Cinquième République - Assemblée nationale,IIIe législature,12 mars 1967,30 mai 1968,Nord,,Fédération de la gauche démocrate et socialiste,,FALSE,,
1971,https://www2.assemblee-nationale.fr/sycomore/fiche/1971,"Arthur, Emile Cornette",15 août 1903,Quarouble,Nord,25 février 1984,Hellemmes,Nord,Assemblée nationale,Cinquième République - Assemblée nationale,Ve législature,2 avril 1973,2 avril 1978,Nord,,Parti socialiste et radicaux de gauche,,FALSE,,
1972,https://www2.assemblee-nationale.fr/sycomore/fiche/1972,Maurice Cornette,26 octobre 1918,Ghyvelde,Nord,15 novembre 1983,Bergues,Nord,Assemblée nationale,Cinquième République - Assemblée nationale,IIIe législature,12 mars 1967,30 mai 1968,Nord,,Union démocratique pour la V° République,UD-Ve,TRUE,,
1972,https://www2.assemblee-nationale.fr/sycomore/fiche/1972,Maurice Cornette,26 octobre 1918,Ghyvelde,Nord,15 novembre 1983,Bergues,Nord,Assemblée nationale,Cinquième République - Assemblée nationale,IVe législature,23 juin 1968,1 avril 1973,Nord,,Union des démocrates pour la République,UDR,TRUE,,
1972,https://www2.assemblee-nationale.fr/sycomore/fiche/1972,Maurice Cornette,26 octobre 1918,Ghyvelde,Nord,15 novembre 1983,Bergues,Nord,Assemblée nationale,Cinquième République - Assemblée nationale,Ve législature,2 avril 1973,2 avril 1978,Nord,,Union des démocrates pour la République,UDR,TRUE,,
1972,https://www2.assemblee-nationale.fr/sycomore/fiche/1972,Maurice Cornette,26 octobre 1918,Ghyvelde,Nord,15 novembre 1983,Bergues,Nord,Assemblée nationale,Cinquième République - Assemblée nationale,VIe législature,19 mars 1978,22 mai 1981,Nord,,Rassemblement pour la République,,FALSE,,
