elite_id,source_system,source_record_id,career_source_row,position,regime,legislature,mandat_debut,mandat_fin,departement,circonscription,groupe,groupe_abrev,is_gaulliste,status,suppleant_de,a_eu_suppleant,source_url
FR_ELITE_001438,SYCOMORE,2109,1,Député,Cinquième République - Assemblée nationale,Ire législature,1958-12-09,1962-10-09,Gironde,,Union pour la nouvelle République,UNR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/2109
FR_ELITE_001438,SYCOMORE,2109,2,Député,Cinquième République - Assemblée nationale,VIIIe législature,1986-04-14,1988-05-14,Gironde,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/2109
FR_ELITE_001440,SYCOMORE,1084,1,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-25,1967-04-02,Var,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1084
FR_ELITE_001441,SYCOMORE,930,1,Député,Cinquième République - Assemblée nationale,IVe législature,1968-07-11,1973-04-01,Tarn-et-Garonne,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/930
FR_ELITE_001441,SYCOMORE,930,2,Député,Cinquième République - Assemblée nationale,Ve législature,1973-04-02,1978-04-02,Tarn-et-Garonne,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/930
FR_ELITE_001441,SYCOMORE,930,3,Député,Cinquième République - Assemblée nationale,VIe législature,1978-04-03,1981-05-22,Tarn-et-Garonne,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/930
FR_ELITE_001441,SYCOMORE,930,4,Député,Cinquième République - Assemblée nationale,VIIIe législature,1986-04-02,1988-05-14,Tarn-et-Garonne,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/930
FR_ELITE_001444,SYCOMORE,3486,1,Député,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,1945-11-06,1946-06-10,Vendée,,Socialiste,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3486
FR_ELITE_001444,SYCOMORE,3486,2,Député,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,1946-06-11,1946-11-27,Vendée,,Socialiste,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3486
FR_ELITE_001444,SYCOMORE,3486,3,Député,Quatrième République - Assemblée nationale,Ire législature,1946-11-28,1951-07-04,Vendée,,Socialiste,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3486
FR_ELITE_001444,SYCOMORE,3486,4,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-04-03,1967-05-07,Hauts-de-Seine,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3486
FR_ELITE_001444,SYCOMORE,3486,5,Député,Cinquième République - Assemblée nationale,IVe législature,1968-07-11,1973-04-01,Hauts-de-Seine,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3486
FR_ELITE_001444,SYCOMORE,3486,6,Député,Cinquième République - Assemblée nationale,Ve législature,1973-04-02,1973-05-05,Hauts-de-Seine,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3486
FR_ELITE_001444,SYCOMORE,3486,7,Député,Cinquième République - Assemblée nationale,VIe législature,1978-04-03,1981-05-22,Hauts-de-Seine,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3486
FR_ELITE_001444,SYCOMORE,3486,8,Député,Cinquième République - Assemblée nationale,VIIe législature,1981-07-02,1986-04-01,Hauts-de-Seine,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3486
FR_ELITE_001444,SYCOMORE,3486,9,Député,Cinquième République - Assemblée nationale,VIIIe législature,1986-04-02,1988-05-14,Hauts-de-Seine,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3486
FR_ELITE_001444,SYCOMORE,3486,10,Député,Cinquième République - Assemblée nationale,IXe législature,1988-06-06,1993-04-01,Hauts-de-Seine,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3486
FR_ELITE_001444,SYCOMORE,3486,11,Député,Cinquième République - Assemblée nationale,Xe législature,1993-04-02,1997-04-21,Hauts-de-Seine,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3486
FR_ELITE_001446,SYCOMORE,7569,1,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-25,1967-04-02,Ille-et-Vilaine,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7569
FR_ELITE_001446,SYCOMORE,7569,2,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-03-12,1968-05-30,Ille-et-Vilaine,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7569
FR_ELITE_001446,SYCOMORE,7569,3,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-23,1973-04-01,Ille-et-Vilaine,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7569
FR_ELITE_001446,SYCOMORE,7569,4,Député,Cinquième République - Assemblée nationale,Ve législature,1973-04-02,1978-04-02,Ille-et-Vilaine,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7569
FR_ELITE_001446,SYCOMORE,7569,5,Député,Cinquième République - Assemblée nationale,VIe législature,1978-03-19,1981-05-22,Ille-et-Vilaine,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7569
FR_ELITE_001450,SYCOMORE,2056,1,Député,Cinquième République - Assemblée nationale,IVe législature,1968-07-11,1973-04-01,Hérault,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/2056
FR_ELITE_001450,SYCOMORE,2056,2,Député,Cinquième République - Assemblée nationale,VIIIe législature,1986-04-02,1988-05-14,Hérault,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/2056
FR_ELITE_001450,SYCOMORE,2056,3,Député,Cinquième République - Assemblée nationale,IXe législature,1988-06-13,1993-04-01,Hérault,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/2056
FR_ELITE_001450,SYCOMORE,2056,4,Député,Cinquième République - Assemblée nationale,Xe législature,1993-04-02,1997-04-21,Hérault,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/2056
FR_ELITE_001451,SYCOMORE,6410,1,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-03-05,1967-05-06,Cantal,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6410
FR_ELITE_001451,SYCOMORE,6410,2,Député,Cinquième République - Assemblée nationale,IVe législature,1968-07-11,1969-06-15,Cantal,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6410
FR_ELITE_001454,SYCOMORE,212,1,Député,Quatrième République - Assemblée nationale,IIIe législature,1956-01-19,1958-12-08,Corse,1ère circonscription de Corse | 24e circonscription de la Seine | 1ère circonscription de la Corse | 4e circonscription du Var | 1ère circonscription,Républicain radical et radical-socialiste,,FALSE,suppléant,François Giacobbi,haut fonctionnaire Alexandre Mattéi,https://www2.assemblee-nationale.fr/sycomore/fiche/212
FR_ELITE_001454,SYCOMORE,212,2,Député,Cinquième République - Assemblée nationale,Ire législature,1958-12-09,1962-10-09,Corse,1ère circonscription de Corse | 24e circonscription de la Seine | 1ère circonscription de la Corse | 4e circonscription du Var | 1ère circonscription,Union pour la nouvelle République,UNR,TRUE,suppléant,François Giacobbi,haut fonctionnaire Alexandre Mattéi,https://www2.assemblee-nationale.fr/sycomore/fiche/212
FR_ELITE_001454,SYCOMORE,212,3,Député,Cinquième République - Assemblée nationale,VIIIe législature,1986-04-02,1988-05-14,Bouches-du-Rhône,1ère circonscription de Corse | 24e circonscription de la Seine | 1ère circonscription de la Corse | 4e circonscription du Var | 1ère circonscription,Front national,,FALSE,suppléant,François Giacobbi,haut fonctionnaire Alexandre Mattéi,https://www2.assemblee-nationale.fr/sycomore/fiche/212
FR_ELITE_001458,SYCOMORE,967,1,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-25,1967-04-02,Deux-Sèvres,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/967
FR_ELITE_001458,SYCOMORE,967,2,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-03-05,1968-05-30,Deux-Sèvres,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/967
FR_ELITE_001458,SYCOMORE,967,3,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-23,1973-04-01,Deux-Sèvres,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/967
FR_ELITE_001463,SYCOMORE,3083,1,Député,Quatrième République - Assemblée nationale,IIe législature,1951-06-17,1955-12-01,Anciens départements d'Algérie,,Rassemblement du peuple français,RPF,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3083
FR_ELITE_001463,SYCOMORE,3083,2,Député,Cinquième République - Assemblée nationale,Ire législature,1958-11-30,1962-07-03,Anciens départements d'Algérie,,Union pour la nouvelle République,UNR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3083
FR_ELITE_001471,SYCOMORE,1342,1,Député,Cinquième République - Assemblée nationale,Ire législature,1958-11-30,1962-10-09,Seine-et-Oise,,Union pour la nouvelle République,UNR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1342
FR_ELITE_001471,SYCOMORE,1342,2,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-25,1967-04-02,Yvelines,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1342
FR_ELITE_001472,SYCOMORE,7586,1,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-25,1967-04-02,Finistère,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7586
FR_ELITE_001478,SYCOMORE,4117,1,Député,Cinquième République - Assemblée nationale,Ire législature,1961-06-11,1962-10-09,Seine,,Union pour la nouvelle République,UNR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/4117
FR_ELITE_001478,SYCOMORE,4117,2,Député,Cinquième République - Assemblée nationale,IIe législature,1962-12-06,1967-04-02,Paris,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/4117
FR_ELITE_001478,SYCOMORE,4117,3,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-04-03,1968-05-30,Paris,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/4117
FR_ELITE_001478,SYCOMORE,4117,4,Député,Cinquième République - Assemblée nationale,IVe législature,1968-07-11,1969-07-22,Paris,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/4117
FR_ELITE_001478,SYCOMORE,4117,5,Député,Cinquième République - Assemblée nationale,Ve législature,1973-04-03,1978-04-02,Paris,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/4117
FR_ELITE_001478,SYCOMORE,4117,6,Député,Cinquième République - Assemblée nationale,VIe législature,1978-04-03,1981-05-22,Paris,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/4117
FR_ELITE_001478,SYCOMORE,4117,7,Député,Cinquième République - Assemblée nationale,VIIe législature,1981-07-02,1986-04-01,Paris,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/4117
FR_ELITE_001478,SYCOMORE,4117,8,Député,Cinquième République - Assemblée nationale,VIIIe législature,1986-04-02,1988-05-14,Paris,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/4117
FR_ELITE_001478,SYCOMORE,4117,9,Député,Cinquième République - Assemblée nationale,IXe législature,1988-06-06,1993-04-01,Paris,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/4117
FR_ELITE_001478,SYCOMORE,4117,10,Député,Cinquième République - Assemblée nationale,Xe législature,1993-04-02,1997-04-21,Paris,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/4117
FR_ELITE_001479,SYCOMORE,1525,1,Député,Quatrième République - Assemblée nationale,IIe législature,1951-06-17,1955-12-01,Maine-et-Loire,,Rassemblement du peuple français,RPF,TRUE,suppléant,la Commission des finances,,https://www2.assemblee-nationale.fr/sycomore/fiche/1525
FR_ELITE_001479,SYCOMORE,1525,2,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-25,1967-04-02,Alpes-Maritimes,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,suppléant,la Commission des finances,,https://www2.assemblee-nationale.fr/sycomore/fiche/1525
FR_ELITE_001481,SYCOMORE,3843,1,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-18,1967-04-02,Moselle,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3843
FR_ELITE_001481,SYCOMORE,3843,2,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-03-05,1968-05-30,Moselle,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3843
FR_ELITE_001481,SYCOMORE,3843,3,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-23,1973-04-01,Moselle,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3843
FR_ELITE_001483,SYCOMORE,1426,1,Député,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,1945-10-21,1946-06-10,Bas-Rhin,,Résistance démocratique et socialiste,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1426
FR_ELITE_001483,SYCOMORE,1426,2,Député,Quatrième République - Assemblée nationale,Ire législature,1946-11-10,1951-07-04,Seine,,Union démocratique et socialiste de la Résistance,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1426
FR_ELITE_001483,SYCOMORE,1426,3,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-25,1967-04-02,Paris,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1426
FR_ELITE_001483,SYCOMORE,1426,4,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-03-12,1968-05-21,Paris,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1426
FR_ELITE_001483,SYCOMORE,1426,5,Député,Cinquième République - Assemblée nationale,IVe législature,1968-07-11,1968-08-12,Paris,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1426
FR_ELITE_001485,SYCOMORE,6453,1,Député,Cinquième République - Assemblée nationale,Ire législature,1958-11-30,1962-10-09,Finistère,,Union pour la nouvelle République,UNR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6453
FR_ELITE_001485,SYCOMORE,6453,2,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-18,1967-04-02,Finistère,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6453
FR_ELITE_001485,SYCOMORE,6453,3,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-03-05,1968-05-30,Finistère,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6453
FR_ELITE_001485,SYCOMORE,6453,4,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-23,1973-04-01,Finistère,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6453
FR_ELITE_001485,SYCOMORE,6453,5,Député,Cinquième République - Assemblée nationale,Ve législature,1973-03-04,1978-04-02,Finistère,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6453
FR_ELITE_001486,SYCOMORE,5901,1,Député,Cinquième République - Assemblée nationale,Ire législature,1958-11-30,1962-10-09,Seine-et-Oise,,Union pour la nouvelle République,UNR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/5901
FR_ELITE_001490,SYCOMORE,1732,1,Député,Quatrième République - Assemblée nationale,IIIe législature,1956-01-02,1958-12-08,Cantal,,Union démocratique et socialiste de la Résistance et du RDA,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1732
FR_ELITE_001490,SYCOMORE,1732,2,Député,Cinquième République - Assemblée nationale,Ire législature,1958-11-30,1962-10-09,Cantal,,Entente démocratique,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1732
FR_ELITE_001490,SYCOMORE,1732,3,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-18,1967-04-02,Cantal,,Centre démocratique,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1732
FR_ELITE_001490,SYCOMORE,1732,4,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-03-12,1968-05-30,Cantal,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1732
FR_ELITE_001490,SYCOMORE,1732,5,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-23,1973-04-01,Cantal,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1732
FR_ELITE_001490,SYCOMORE,1732,6,Député,Cinquième République - Assemblée nationale,Ve législature,1973-04-02,1978-04-02,Cantal,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1732
FR_ELITE_001490,SYCOMORE,1732,7,Député,Cinquième République - Assemblée nationale,VIe législature,1978-04-03,1980-10-02,Cantal,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1732
FR_ELITE_001493,SYCOMORE,861,1,Député,Cinquième République - Assemblée nationale,IVe législature,1971-02-08,1973-04-01,Côte-d'Or,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/861
FR_ELITE_001493,SYCOMORE,861,2,Député,Cinquième République - Assemblée nationale,Ve législature,1973-05-06,1978-04-02,Côte-d'Or,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/861
FR_ELITE_001496,SYCOMORE,5698,1,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-30,1973-04-01,Hauts-de-Seine,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/5698
FR_ELITE_001498,SYCOMORE,6976,1,Député,Cinquième République - Assemblée nationale,Ire législature,1958-11-30,1962-10-09,Alpes-Maritimes,,Union pour la nouvelle République,UNR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6976
FR_ELITE_001504,SYCOMORE,7281,1,Député,Cinquième République - Assemblée nationale,Ire législature,1958-11-30,1962-10-09,Alpes-Maritimes,,Union pour la nouvelle République,UNR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7281
FR_ELITE_001504,SYCOMORE,7281,2,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-25,1967-04-02,Alpes-Maritimes,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7281
FR_ELITE_001504,SYCOMORE,7281,3,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-03-12,1968-05-30,Alpes-Maritimes,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7281
FR_ELITE_001504,SYCOMORE,7281,4,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-30,1971-12-01,Alpes-Maritimes,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7281
FR_ELITE_001506,SYCOMORE,1970,1,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-03-12,1968-05-30,Ardèche,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1970
FR_ELITE_001506,SYCOMORE,1970,2,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-23,1973-04-01,Ardèche,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1970
FR_ELITE_001506,SYCOMORE,1970,3,Député,Cinquième République - Assemblée nationale,Ve législature,1973-04-02,1978-04-02,Ardèche,,Union centriste,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1970
FR_ELITE_001506,SYCOMORE,1970,4,Député,Cinquième République - Assemblée nationale,VIe législature,1978-03-19,1981-05-22,Ardèche,,Union pour la démocratie française,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1970
FR_ELITE_001507,SYCOMORE,3652,1,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-04-03,1967-05-07,Loire-Atlantique,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3652
FR_ELITE_001507,SYCOMORE,3652,2,Député,Cinquième République - Assemblée nationale,IVe législature,1968-07-11,1968-08-12,Loire-Atlantique,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3652
FR_ELITE_001507,SYCOMORE,3652,3,Député,Cinquième République - Assemblée nationale,Ve législature,1973-04-02,1973-05-05,Loire-Atlantique,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3652
FR_ELITE_001507,SYCOMORE,3652,4,Député,Cinquième République - Assemblée nationale,Ve législature,1974-09-29,1976-09-27,Loire-Atlantique,,,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3652
FR_ELITE_001507,SYCOMORE,3652,5,Député,Cinquième République - Assemblée nationale,VIe législature,1978-04-03,1981-05-22,Loire-Atlantique,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3652
FR_ELITE_001507,SYCOMORE,3652,6,Député,Cinquième République - Assemblée nationale,VIIe législature,1981-07-02,1986-04-01,Loire-Atlantique,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3652
FR_ELITE_001507,SYCOMORE,3652,7,Député,Cinquième République - Assemblée nationale,VIIIe législature,1986-04-02,1988-05-14,Loire-Atlantique,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3652
FR_ELITE_001507,SYCOMORE,3652,8,Député,Cinquième République - Assemblée nationale,IXe législature,1988-06-13,1993-04-01,Loire-Atlantique,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3652
FR_ELITE_001507,SYCOMORE,3652,9,Député,Cinquième République - Assemblée nationale,Xe législature,1993-04-02,1997-04-21,Loire-Atlantique,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3652
FR_ELITE_001508,SYCOMORE,4880,1,Député,Cinquième République - Assemblée nationale,IVe législature,1968-08-13,1973-04-01,Paris,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/4880
FR_ELITE_001508,SYCOMORE,4880,2,Député,Cinquième République - Assemblée nationale,Ve législature,1974-07-01,1978-04-02,Paris,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/4880
FR_ELITE_001510,SYCOMORE,5133,1,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-25,1967-04-02,Yvelines,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/5133
FR_ELITE_001511,SYCOMORE,7706,1,Député,Quatrième République - Assemblée nationale,IIe législature,1951-06-17,1955-12-01,Pas-de-Calais,,Rassemblement du peuple français,RPF,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7706
FR_ELITE_001511,SYCOMORE,7706,2,Député,Quatrième République - Assemblée nationale,IIIe législature,1956-01-02,1958-12-08,Pas-de-Calais,,Indépendants et paysans d'action sociale,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7706
FR_ELITE_001512,SYCOMORE,3821,1,Député,Quatrième République - Assemblée nationale,IIIe législature,1956-01-19,1956-04-18,Oise,,Républicain radical et radical-socialiste,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3821
FR_ELITE_001512,SYCOMORE,3821,2,Député,Quatrième République - Assemblée nationale,IIIe législature,1956-06-17,1958-12-08,Oise,,Républicain radical et radical-socialiste,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3821
FR_ELITE_001512,SYCOMORE,3821,3,Député,Cinquième République - Assemblée nationale,Ire législature,1958-12-09,1962-10-09,Oise,,Non inscrit,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3821
FR_ELITE_001512,SYCOMORE,3821,4,Député,Cinquième République - Assemblée nationale,IIe législature,1962-12-06,1967-04-02,Oise,,Rassemblement démocratique,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3821
FR_ELITE_001512,SYCOMORE,3821,5,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-04-03,1968-05-30,Oise,,Fédération de la gauche démocrate et socialiste,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3821
FR_ELITE_001512,SYCOMORE,3821,6,Député,Cinquième République - Assemblée nationale,IVe législature,1968-07-11,1973-04-01,Oise,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3821
FR_ELITE_001512,SYCOMORE,3821,7,Député,Cinquième République - Assemblée nationale,Ve législature,1973-04-02,1978-04-02,Oise,,Union centriste,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3821
FR_ELITE_001512,SYCOMORE,3821,8,Député,Cinquième République - Assemblée nationale,VIIIe législature,1986-04-02,1988-05-14,Oise,,Union pour la démocratie française,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3821
FR_ELITE_001514,SYCOMORE,2978,1,Député,Quatrième République - Assemblée nationale,IIe législature,1951-06-17,1955-12-01,Seine,,Rassemblement du peuple français,RPF,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/2978
